unit_id,disagreement_fields,video,category_id,category,scene_type,question_type,question,gold_answer,model_answer,control_type,control_question,control_gold_answer,control_model_answer,control_pass,rater_1_primary_label,rater_1_secondary_label,rater_1_confidence,rater_1_question_or_key_problem,rater_1_evidence_note,rater_2_primary_label,rater_2_secondary_label,rater_2_confidence,rater_2_question_or_key_problem,rater_2_evidence_note,adjudicated_primary_label,adjudicated_secondary_label,adjudicated_question_or_key_problem,adjudication_note
error-0261,primary_label;secondary_label;question_or_key_problem,SjaUzHILZ8Y_56_0_09_01_474_to_0_09_23_229.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] From the camera's perspective, the shoreline appears to be moving from right to left. What is the boat's actual direction of travel relative to the distant dam visible at the start of the video? [Options] A) Towards the dam. B) Away from the dam. C) Parallel to the dam. D) The boat is stationary.",D,B) Away from the dam.,simple_relation,"[Single-Choice] In the opening view, where is the tree-covered shoreline relative to the camera? [Options] A) Along the right side of the water B) Straight across the near foreground C) Centered far ahead on the horizon D) Along the left side of the water",D,D) Along the left side of the water,True,perspective_reference_frame,spatiotemporal_grounding,medium,False,岸线右向左表观移动来自相机/船视向变化，不能推出远离坝体；回答把背景流直接等同船的世界方向。,benchmark_ambiguity,perspective_reference_frame,medium,True,"20-frame full-duration sheet: shoreline alignment changes substantially while the distant dam is intermittent, which does not support keyed stationary D and leaves boat direction relative to the dam underdetermined from the sampled view.",benchmark_ambiguity,perspective_reference_frame,yes,画面显示船尾视向持续变化，但缺少足够的平移、尾迹或远坝距离证据来区分船静止、转向或远离；gold D不能唯一确定，岸线表观运动与世界方向的参照转换为次要困难。
error-0262,primary_label;secondary_label,h8riuf39Bio_21_0_02_40_733_to_0_02_52_733.mp4,1,Object Permanence and Occlusion Tracking,Object-Centric,True/False,"[True/False] At the moment the brown-headed duck turns its head towards the red-headed duck, its body is partially occluding the red-headed duck from the camera's perspective.",True,False,entity,[Single-Choice] What visible surface are the two birds floating on? [Options] A) Grass B) Water C) Snow D) Sand,B,B) Water,True,spatiotemporal_grounding,perception_recognition,high,False,棕头鸭转头朝红头鸭时身体在相机投影中与后者部分重叠并遮挡其前部；回答 False 未识别局部遮挡。,perception_recognition,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: when the brown-headed foreground duck turns toward the red-headed duck, their bodies overlap in projection and the foreground body hides part of the red-headed duck; the negative response misses this partial occlusion.",spatiotemporal_grounding,perception_recognition,,需先锁定棕头鸭转头朝向红头鸭的时刻，再判断两者投影重叠；该时刻前景鸭体确实遮住后者一部分，主要为事件时刻定位，局部遮挡识别为次要因素。
error-0264,secondary_label,LSlhkLImq8U_2_0_01_22_449_to_0_02_30_283.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,True/False,"[True/False] In the first minute of the video, every time the person walking the dog comes to a complete stop, the dog sits.",True,False,action_event,[Single-Choice] Which event occurs before the person and dog cross a more open part of the plaza? [Options] A) They climb the steps together. B) They walk into the water. C) They stand beside a bicycle. D) They pass beside a large crowd.,D,D) They pass beside a large crowd.,True,spatiotemporal_grounding,action_goal_binding,low,False,首分钟人物每次完全停步后狗都坐下；回答 False 未汇总跨多个停步事件的稳定对应。20-frame full-duration sheet 对一分钟内各次短暂停止采样有限。,spatiotemporal_grounding,perception_recognition,low,False,"20-frame full-duration sheet: sampled stops in the first minute show the dog sitting when the handler comes to rest, but exhaustive verification of every complete stop is limited by the 20-frame full-duration sheet; the negative response is not supported by a visible counterexample.",,perception_recognition,,主要问题是跨首分钟汇总每次停步事件；在各停步节点辨认狗是否坐下是独立的动作状态识别要求，保留perception_recognition次标签。
error-0266,secondary_label,mWF9aH2BeZ0_29_0_06_13_940_to_0_06_25_885.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,True/False,"[True/False] Based on the position of the sun shown during the pan and the man's shadow at the end of the video, the man is facing away from the sun.",False,True,action_event,[Single-Choice] Which event happens before the person raises both gloved hands near their head? [Options] A) A gloved hand comes close to the lens. B) The person's face fills much of the view. C) The camera passes a tall stone tower. D) The person leans toward the camera.,C,The camera passes a tall stone tower.,False,perspective_reference_frame,spatiotemporal_grounding,medium,False,太阳位置与末端影向共同表明男子并非背向太阳；回答 True 错误组合光源、影子和身体朝向。,perspective_reference_frame,action_goal_binding,medium,False,20-frame full-duration sheet: the sun appears in the same general sector the man faces at the end and his shadow extends away from it; the affirmative response reverses the sun-facing geometry.,,spatiotemporal_grounding,,主要为太阳、人物与影子几何参照错误；还需把摇镜中太阳位置与末段人物朝向及影向跨时段整合，保留时空定位次标签。
error-0269,primary_label;secondary_label,Q_KgiEB6bYc_157_0_37_26_212_to_0_37_37_590.mp4,1,Object Permanence and Occlusion Tracking,Human-Centric,True/False,"[True/False] As the camera moves forward, the second mannequin in the red dress partially blocks the view of the fourth mannequin wearing the yellow 'RADIANT' sweatshirt.",False,true,action_event,[Single-Choice] Does the camera pass the pink shirt display before or after passing the black shirt with white shorts display? [Options] A) After B) Before C) At the same time D) Neither is passed,B,B) Before,True,spatiotemporal_grounding,perception_recognition,high,False,前移镜头中第二个红裙模特并未与第四个黄色 RADIANT 模特形成遮挡重叠；回答 true 错判深度投影。,perception_recognition,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: as the camera advances, the second red-dress mannequin and fourth yellow RADIANT mannequin remain laterally separated in projection; the red dress does not partially block the yellow sweatshirt.",spatiotemporal_grounding,perception_recognition,,相机前移全程中第二个红裙模特与第四个黄色RADIANT模特始终横向分离，未形成遮挡；回答True主要反映跨移动视点的投影关系跟踪失败，模特身份识别为次要因素。
error-0271,primary_label;secondary_label,R5lA1ZQzauM_12_0_07_29_399_to_0_08_49_533.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Multiple-Select,[Multiple-Select] The operator's intent is to test the drone's 'follow me' capability. Which of the following spatial behaviors are observed in the drone's attempt to follow the operator? (Select all that apply) [Options] A) The drone initially drifts without tracking the operator's movement. B) The drone successfully matches the operator's forward speed perfectly. C) The drone adjusts its position laterally to keep the operator in the camera's view. D) The drone loses significant altitude while attempting to move towards the operator.,"B, C, D","A) The drone initially drifts without tracking the operator's movement.
C) The drone adjusts its position laterally to keep the operator in the camera's view.",entity,[Single-Choice] Which object is visible near the bottom foreground of the scene? [Options] A) A bicycle handlebar B) A radio controller C) A camera tripod D) A folding chair,B,B) A radio controller,True,spatiotemporal_grounding,action_goal_binding,low,False,"follow-me 尝试包含横向修正、匹配前移及明显掉高 B,C,D；回答加入初始漂移 A 并漏 B,D。20-frame full-duration sheet 对“perfectly”和短时高度变化确认有限。",action_goal_binding,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: the follow-me attempt later shows forward speed matching, lateral recentering, and substantial altitude loss; the response substitutes initial drift and omits B and D.",spatiotemporal_grounding,action_goal_binding,,多选要求整合follow-me尝试中初始漂移、横向修正、速度匹配和掉高的多个阶段；回答加入A并漏B、D，主要为完整行为序列整合不全，将这些运动对应到跟随目标为次要因素。
error-0273,secondary_label,gNf7G6PrLv8_20_0_02_28_300_to_0_02_47_599.mp4,2,Dynamic Spatial Relationships,Object-Centric,Multiple-Select,"[Multiple-Select] Throughout its visible flight, what are the jet's spatial relationships with the clouds? (Select all that apply) [Options] A) The jet flies exclusively in front of all clouds. B) The jet flies exclusively behind all clouds. C) The jet emerges from behind a cloud at the start. D) The jet passes in front of a large cloud formation in the middle of the video.","C, D",CD,entity,[Single-Choice] Which object is visible near the lower edge of the scene? [Options] A) Tall buildings B) Mountain peaks C) Palm trees D) Streetlights,C,C) Palm trees,True,protocol_or_parsing,,high,True,"模型输出 CD 与 gold C,D 表示相同选项集合，仅标点格式不同；属于多选答案解析问题。",protocol_or_parsing,spatiotemporal_grounding,high,True,"20-frame full-duration sheet: the jet emerges from behind cloud at the start and later passes in front of a large formation, exactly C and D; model output 'CD' is equivalent to keyed 'C, D'.",,,,"模型CD与gold C,D是同一选项集合，仅分隔符不同；协议/解析主标签已完整解释，不存在额外时空内容错误，次标签留空。"
error-0281,secondary_label,HjDY6bjj5Ic_33_0_06_07_567_to_0_06_25_384.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,True/False,"[True/False] At the 15-second mark, the car is turning. If it were to continue moving along this exact curved trajectory, it would eventually collide with the large dirt mound located at the top of the screen at the start of the video.",True,False,simple_relation,"[Single-Choice] At the beginning, where is the small red-and-white car relative to the large dirt mound? [Options] A) Below the mound B) Above the mound C) Level with the mound D) Hidden behind the mound",A,A) Below the mound,True,physical_prediction_counterfactual,spatiotemporal_grounding,medium,False,15 秒遥控车弯曲轨迹继续延长会与开头顶部大土堆相交；回答 False 未保持当前曲率。,physical_prediction_counterfactual,perspective_reference_frame,medium,False,20-frame full-duration sheet: at about 15 seconds the car's continuing curved path loops back toward the upper dirt-mound sector shown initially; maintaining that curvature would close on the mound.,,spatiotemporal_grounding,,主要为保持曲率后的反事实碰撞预测；还必须将开头上方土堆与15秒车辆位置和曲线跨时段对应，保留时空定位次标签。
error-0283,primary_label;secondary_label,F_Y2Kg1_W3Q_58_0_09_44_684_to_0_09_54_994.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] Relative to the scooter's deck, the person initiates the handlebar spin by pushing their right hand forward and pulling their left hand backward.",True,False,action_event,"[Single-Choice] Near the beginning, what does the person do with one foot on the pavement? [Options] A) Kicks a ball across the pavement B) Steps onto the grass C) Pushes off to move the scooter D) Jumps with both feet together",C,C) Pushes off to move the scooter,True,action_goal_binding,perspective_reference_frame,medium,False,相对滑板车踏板，起始旋把动作由右手前推、左手后拉驱动；回答 False 未识别双手相反方向的动作组合。,perspective_reference_frame,action_goal_binding,high,False,"20-frame full-duration sheet: relative to the scooter deck, the spin is initiated by the right hand driving forward while the left pulls back, producing opposite torques on the bar; the negative response reverses the hand action.",perspective_reference_frame,action_goal_binding,,题干明确要求相对滑板车踏板判断左右手的前后运动；右手前推、左手后拉形成相反力矩，回答False主要是踏板中心参照错误，双手动作组合为次要绑定因素。
error-0287,secondary_label,dtSKBM4UMy8_17_0_05_08_808_to_0_05_19_385.mp4,5,Object Deformation and State Transition,Human-Centric,True/False,[True/False] The action of the person's fingers pulling the skin upward causes the eyelid surface to become more convex (curved outward).,True,False,simple_relation,[Single-Choice] Where are the fingertips positioned relative to the woman's eyebrow? [Options] A) Below the lower eyelid B) Beside the nose C) Above the eyebrow D) Near the chin,C,C) Above the eyebrow,True,perception_recognition,physical_prediction_counterfactual,medium,False,手指向上牵拉眼周皮肤时，眼睑表面外凸曲率增加；回答 False 未识别受力后的局部形变。,perception_recognition,spatiotemporal_grounding,high,False,20-frame full-duration sheet: upward finger traction visibly tents the eyelid into a more outward-curved/convex surface compared with its relaxed state; the negative response misses that deformation.,,spatiotemporal_grounding,,主要为未识别眼睑受牵拉后的外凸形变；确认曲率增加需比较放松与向上牵拉两个状态，故保留状态转变的时空次标签。
error-0288,primary_label;secondary_label;question_or_key_problem,EOswWepObDw_28_0_03_27_975_to_0_03_54_329.mp4,4,Predictive and Counterfactual Spatial Reasoning,Object-Centric,Single-Choice,"[Single-Choice] Based on the visible arc of motion, what object is located behind the ride's path when it reaches its highest point on the left side of the screen? [Options] A) A tall, glass-paneled building. B) The sun. C) A parking lot full of cars. D) A small, single-story shop.",A,B) The sun.,entity,[Single-Choice] Which structure is visible beside the water in the harbor scene? [Options] A) A Ferris wheel B) A train station C) A red lighthouse D) A soccer goal,C,C) A red lighthouse,True,perception_recognition,spatiotemporal_grounding,medium,False,设施运动弧在画面左侧最高点时，后方对齐的是高大玻璃幕墙建筑 A；回答太阳 B 混淆邻近背景。,benchmark_ambiguity,physical_prediction_counterfactual,low,True,"20-frame full-duration sheet: most frames show unrelated harbor footage, and the final ride segment does not clearly show the left apex together with the proposed background objects; the tall glass-building key cannot be verified from this sheet.",benchmark_ambiguity,spatiotemporal_grounding,yes,contact sheet大部分为无关港口画面，游乐设施只在末4帧出现，未充分捕获左侧最高点与所有候选背景的同时关系；gold A无法可靠核验，关键弧段定位为次要风险。
error-0289,primary_label;secondary_label;question_or_key_problem,RTzP1HAsg0w_61_0_10_21_854_to_0_10_34_166.mp4,6,Egocentric vs. Allocentric Reference Frames,Object-Centric,True/False,"[True/False] Based on the visible background traffic, the red car is parked parallel to the direction of the moving cars on the street.",False,True,simple_relation,[Single-Choice] Where is the visible license plate located on the red car? [Options] A) On the front grille below the hood B) On the driver's door below the window C) On the rear trunk above the bumper D) On the roof behind the windshield,C,C) On the rear trunk above the bumper,True,perspective_reference_frame,perception_recognition,medium,False,红色老爷车停放朝向与街上背景车辆流向并不平行；回答 True 错判两套世界方向关系。,benchmark_ambiguity,perspective_reference_frame,low,True,20-frame full-duration sheet: it shows close views around the red car but no usable background traffic establishing the moving cars' street direction; the claimed parallel/perpendicular relation and keyed False cannot be independently resolved from the available evidence.,benchmark_ambiguity,perspective_reference_frame,yes,20帧均为红色车辆近景，没有可用的背景行驶车辆来建立街道交通方向；因此无法判断停车朝向是否与车流平行，gold False缺少可验证依据，世界方向参照为次要困难。
error-0290,question_or_key_problem,cTYPnXXcYp4_14_0_02_57_110_to_0_03_13_026.mp4,2,Dynamic Spatial Relationships,Human-Centric,Single-Choice,"[Single-Choice] Considering the camera's entire path of movement, which landmark ends up closest to the camera's final position? [Options] A) The yellow bus. B) The large tree on the far left of the scene. C) The tall, dark wooden structure behind the bus. D) The mountains in the far background.",A,"A) The yellow bus.
B) The large tree on the far left of the scene.
C) The tall, dark wooden structure behind the bus.
D) The mountains in the far background.",action_event,[Single-Choice] What happens before the view returns to the parked vehicle near the trees? [Options] A) The camera faces open scrubland. B) The camera faces a paved street. C) The camera faces a cloudy sky. D) The camera faces a close-up fence.,A,"Based on the video, the correct answer is A) The camera faces open scrubland. The camera pans across the open scrubland before returning to the parked vehicle near the trees.",True,protocol_or_parsing,spatiotemporal_grounding,high,True,单选题模型同时输出 A、B、C、D，虽含正确 A（最终最近的黄色巴士）但未给唯一答案；主要为输出协议失控。,protocol_or_parsing,spatiotemporal_grounding,high,False,"20-frame full-duration sheet: the camera's path ends nearest the yellow bus, matching A, but the model emits every option A-D instead of one valid single-choice answer; this is primarily an output-format failure.",,,no,最终最近的黄色巴士可由完整路径支持，题目及A项答案键本身无缺陷；模型同时输出A至D是单选输出协议失败，因此question_or_key_problem判为no。
error-0292,primary_label;secondary_label,i0F4379JRnw_95_0_17_13_933_to_0_17_24_310.mp4,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] Which statement accurately describes the woman's movement relative to both the camera and the blue structure in the background?
[Options]
A) She moves away from the blue structure and away from the camera.
B) She moves towards the blue structure and towards the camera.
C) She moves towards the camera but her distance from the blue structure remains constant.
D) She moves towards the camera while moving away from the blue structure.",D,C) She moves towards the camera but her distance from the blue structure remains constant.,entity,[Single-Choice] Which object is visible on the woman's face? [Options] A) Dark sunglasses B) A snorkel mask C) Pink swim goggles D) A baseball cap,A,A,True,spatiotemporal_grounding,perspective_reference_frame,high,False,女子游向相机同时远离后方蓝色结构，二者距离不恒定；回答 C 漏掉相对背景的深度变化。,perspective_reference_frame,spatiotemporal_grounding,high,False,20-frame full-duration sheet: the swimmer approaches and enlarges toward the camera while moving farther from the blue structure behind her; the response incorrectly treats that background distance as constant.,perspective_reference_frame,spatiotemporal_grounding,,女子同时接近相机并远离后方蓝色结构，需在两个参照物下判断相反的距离变化；回答把后者误判为恒定，主要为双参照关系错误，跨帧距离变化为次要因素。
error-0293,secondary_label,j8Gic59heRg_73_0_16_58_350_to_0_17_12_631.mp4,2,Dynamic Spatial Relationships,Human-Centric,True/False,"[True/False] The person in the light-colored top and face mask, who is walking towards the camera on the right side of the street, remains to the right of the camera's central line of sight for the entire duration they are visible.",True,False,simple_relation,[Single-Choice] Where are the shopfronts located relative to the central walkway? [Options] A) Only on the left side B) Only on the right side C) On both sides of the walkway D) In the middle of the walkway,C,C) On both sides of the walkway,True,spatiotemporal_grounding,perspective_reference_frame,high,False,浅色上衣口罩行人在可见全程始终位于相机中央视线右侧，即使接近也未越过中心；回答 False 未跟踪持续侧向约束。,spatiotemporal_grounding,perception_recognition,high,False,20-frame full-duration sheet: the masked person in a light top approaches along the street's image-right corridor and never crosses the camera's central line before leaving view; the negative response invents a side crossing.,,perspective_reference_frame,,主要为未保持行人在整个可见时段的侧向约束；“相机中央视线右侧”是明确的相机坐标参照，保留参照系次标签。
error-0294,primary_label;secondary_label,v0C5551Yh0k_11_0_01_18_745_to_0_01_31_491.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,[Single-Choice] What action does the shirtless surfer take that significantly lowers their body's center of gravity relative to the board? [Options] A) They jump off the board. B) They crouch low while remaining on their feet. C) They lie down on their stomach. D) They fall backward into the water.,C,B) They crouch low while remaining on their feet.,entity,[Single-Choice] Which visible feature is directly behind the rider on the water? [Options] A) A sandy beach B) A rocky cliff C) A white breaking wave D) A floating buoy,C,C,True,perception_recognition,action_goal_binding,high,False,赤膊冲浪者最终完全俯卧在板上，显著降低重心；回答称仍站立低蹲，误识别姿态。,spatiotemporal_grounding,perception_recognition,medium,False,20-frame full-duration sheet: in the relevant opening segment the shirtless surfer changes from standing to lying prone on the board rather than remaining on their feet in a crouch; later frames switch to unrelated shark footage.,perception_recognition,spatiotemporal_grounding,,开头冲浪者由站立俯身并完全趴到板上，不是保持双脚低蹲；题目直接询问可见动作姿态，主要是动作识别失败，站立到俯卧的状态转变为次要时空因素。
error-0297,primary_label;secondary_label,j4jcztT_3O0_30_0_06_10_966_to_0_06_24_133.mp4,5,Object Deformation and State Transition,Human-Centric,Single-Choice,[Single-Choice] How does the spatial arrangement of the red leash change from the beginning to the end of the video? [Options] A) It starts stretched out and becomes coiled near the husky. B) It remains coiled in the same spot throughout the video. C) It starts partially coiled and ends up stretched out towards the right side of the scene. D) It starts partially coiled and ends up stretched out towards the left side of the scene.,D,C) It starts partially coiled and ends up stretched out towards the right side of the scene.,action_event,[Single-Choice] What is the dark dog doing when it moves near the red leash? [Options] A) Lying on the sand B) Jumping over branches C) Walking across the sand D) Digging in the sand,C,C) Walking across the sand,True,spatiotemporal_grounding,perspective_reference_frame,high,False,红牵引绳由部分盘绕逐渐拉直并延伸到画面左侧；回答 right 将末端展开方向反转。,perspective_reference_frame,perception_recognition,high,False,20-frame full-duration sheet: the red leash starts partially coiled and is pulled out toward frame-left by the end; the response reverses the terminal side to right.,spatiotemporal_grounding,perspective_reference_frame,,需比较开头部分盘绕与结尾拉直后的牵引绳布局；绳子最终延伸到画面左侧，回答反成右侧，主要为首尾状态整合失败，末端左右方向为次要参照因素。
error-0300,primary_label;secondary_label;question_or_key_problem,ikx-L45Gqmw_66_0_09_18_224_to_0_09_36_842.mp4,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Single-Choice,"[Single-Choice] Based on the woman's path of movement from the sidewalk and the sudden appearance of a light source from above and behind her around the 5-second mark, what spatial interaction most likely occurred? [Options] A) She walked under a street lamp that turned on. B) She opened the rear trunk of the vehicle. C) She turned around to face the sunset. D) Another car turned its headlights on her.",B,A) She walked under a street lamp that turned on.,simple_relation,"[Single-Choice] After the woman reaches the parked vehicle, where is its raised hatch relative to her head? [Options] A) Below her chin B) Beside her left shoulder C) Across the street D) Above her head",D,A) Below her chin,False,action_goal_binding,perception_recognition,high,False,女子从人行道走到车尾，约 5 秒上后方亮起且随后可见升起尾门，说明打开后备箱；回答错误归因为路灯开启。,benchmark_ambiguity,action_goal_binding,medium,True,"20-frame full-duration sheet: the woman approaches the vehicle and becomes illuminated from above/behind, but the trunk lid and opening action are not directly visible; an overhead lamp remains a plausible alternative to keyed trunk interaction.",action_goal_binding,perception_recognition,no,女子走到车辆后方后，约5至7秒可见升起尾门下缘及车后照明，路径与结果支持打开后备箱；回答误绑定为路灯，题目可判定，尾门局部识别为次要因素。
