unit_id,video,contact_sheet,category_id,category,scene_type,question_type,question,gold_answer,model_answer,control_type,control_question,control_gold_answer,control_model_answer,control_pass,primary_label,secondary_label,evidence_note,confidence,question_or_key_problem
error-0098,YZSZwejs058_1_0_00_05_271_to_0_00_21_688.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0562.jpg,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,Single-Choice,"[Single-Choice] The man walks forward and then makes a single turn. From a fixed (allocentric) viewpoint looking down the first hallway from his starting position, how would his final path be described? [Options] A) He continued straight ahead. B) He turned around and walked back. C) He turned to his left. D) He turned to his right.",C,D) He turned to his right.,simple_relation,"[Single-Choice] At the beginning, which way does the man's cap brim point in the image? [Options] A) Toward the left B) Toward the camera C) Away from the camera D) Toward the right",D,A) Toward the left,False,perspective_reference_frame,spatiotemporal_grounding,"20-frame full-duration sheet: from the fixed starting-hallway orientation the man makes one allocentric left turn; the response reports his right turn, confusing body/camera and fixed hallway frames.",high,no
error-0099,p-b5mQgWPO4_7_0_02_49_202_to_0_03_01_981.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0471.jpg,5,Object Deformation and State Transition,Human-Centric,Fill-in-the-Blank,[Fill-in-the-Blank] The procedure shown transforms a single large horizontal loop into two smaller vertical loops by pulling them through the ________ of the knot.,center,loop,simple_relation,"[Single-Choice] Near the end, which way does the straight loose cord from the central knot point? [Options] A) Upward B) Downward C) Leftward D) Rightward",B,D,False,benchmark_ambiguity,protocol_or_parsing,20-frame full-duration sheet: the large loop is drawn through the knot's central loop/opening to form two vertical loops; the answer 'loop' identifies the same visible passage but is less specific than the keyed 'center'.,medium,yes
error-0100,UbOevcbnLLY_0_0_00_00_133_to_0_00_14_714.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0156.jpg,2,Dynamic Spatial Relationships,Object-Centric,Single-Choice,"[Single-Choice] As the camera pans to the left, what is the apparent motion of the small puff of smoke on the distant hillside relative to the dock's corner post in the foreground? [Options] A) The smoke appears to move from the right side of the post to the left side of it. B) The smoke remains stationary directly behind the post. C) The smoke appears to move from the left side of the post to the right side of it. D) The smoke is never visible at the same time as the corner post.",B,A) The smoke appears to move from the right side of the post to the left side of it.,action_event,[Single-Choice] Which visible event occurs before the leafy tree canopy enters the view? [Options] A) A large tree trunk fills the left side. B) A white rectangular roof appears near the dock. C) Benches appear beneath the tree. D) The canopy covers much of the top edge.,B,A) A large tree trunk fills the left side.,False,perspective_reference_frame,spatiotemporal_grounding,20-frame full-duration sheet: the distant smoke remains aligned directly behind the foreground dock post during the pan; the response incorrectly assigns a right-to-left crossing caused by camera motion.,medium,no
error-0101,JH6vsa0twcA_41_0_08_54_133_to_0_09_04_533.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0053.jpg,1,Object Permanence and Occlusion Tracking,Human-Centric,Single-Choice,"[Single-Choice] As the car moves up the curved ramp, which background element is the last to be completely hidden behind the solid white wall on the left? [Options] A) The white sedan parked on the far left of the distant lot. B) The dark SUV parked in the middle of the distant lot. C) The trees on the far right of the distant lot. D) The building behind the distant lot.",A,D) The building behind the distant lot.,action_event,"[Single-Choice] Near the end of the event, what is the car doing near the open gate? [Options] A) Driving forward toward the open gate B) Backing away from the open gate C) Parking beside the open gate D) Making a U-turn near the open gate",A,A) Driving forward toward the open gate,True,spatiotemporal_grounding,perception_recognition,"20-frame full-duration sheet: as the left wall rises across the distant lot, the far-left white sedan is the last listed element to disappear; the building is covered earlier by the wall/trees.",medium,no
error-0102,eVTd0Q43YQY_60_0_06_07_408_to_0_06_19_170.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0520.jpg,6,Egocentric vs. Allocentric Reference Frames,Human-Centric,True/False,"[True/False] From the perspective of the man wearing the cap, the man in the blue shirt moves from his right side to his left side as he approaches and opens the car door.",False,"True.

In the video, the man in the blue shirt is seen walking from the right side of the frame towards the left side as he approaches the car and opens the door. This movement is observed from the perspective of the man wearing the cap.",entity,[Single-Choice] Which animal is visible near the men? [Options] A) A cat B) A dog C) A goat D) A bird,B,D,False,perspective_reference_frame,spatiotemporal_grounding,"20-frame full-duration sheet: relative to the cap-wearing man's own orientation, the blue-shirted man does not cross from his right to left while approaching the door; the response substitutes screen-left motion for the observer's body-centered sides.",medium,no
error-0103,Ig723HvaFYQ_14_0_02_04_374_to_0_02_15_426.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0052.jpg,1,Object Permanence and Occlusion Tracking,Object-Centric,Single-Choice,"[Single-Choice] As the camera pans left, which portion of the black-and-white pot is the first to become visible from behind the colorful pot? [Options] A) The top rim. B) The right side. C) The left side. D) The base.",B,A) The top rim.,simple_relation,"[Single-Choice] When both pots are visible, where is the black-and-white pot relative to the colorful pot? [Options] A) To its right B) To its left C) Above it D) Below it",B,B) To its left,True,spatiotemporal_grounding,perception_recognition,20-frame full-duration sheet: during the left pan the black-and-white pot first emerges at its right side from behind the colorful foreground pot; the top rim is not the first newly exposed portion.,high,no
error-0104,f1YWduf7KqQ_26_0_05_12_445_to_0_05_25_224.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0092.jpg,1,Object Permanence and Occlusion Tracking,Human-Centric,True/False,"[True/False] At the moment the surfer is most obscured by the wave's curl, the tip of their surfboard is the only part of the surfer/board combination that is visible.",True,False,entity,[Single-Choice] Which clothing item is visible on the rider? [Options] A) A dark wetsuit B) A red life jacket C) A white T-shirt D) A yellow raincoat,A,A) A dark wetsuit,True,perception_recognition,spatiotemporal_grounding,20-frame full-duration sheet: at maximum curl occlusion the surfer's body is hidden and only the board tip protrudes from the whitewater; the negative answer misses the visible remnant.,high,no
error-0105,P_AssbIRFbI_60_0_12_14_039_to_0_13_12_480.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0116.jpg,2,Dynamic Spatial Relationships,Human-Centric,True/False,"[True/False] As the car drives past the animals, all of them scatter in the same direction, moving towards the right side of the frame.",False,"True.

`<answer></answer>`",action_event,[Single-Choice] Which event is visible before the other: the driver's hands gripping the steering wheel or the driver smiling toward the camera? [Options] A) The driver smiles toward the camera first. B) Both events appear at the same time. C) Neither event is visible. D) Hands grip the steering wheel first.,D,D) Hands grip the steering wheel first.,True,spatiotemporal_grounding,perception_recognition,20-frame full-duration sheet: the animals scatter in more than one direction as the car passes rather than all moving frame-right; the affirmative answer collapses distinct trajectories.,medium,no
error-0106,myJ2l-o5rYQ_73_0_09_40_480_to_0_09_58_960.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0181.jpg,2,Dynamic Spatial Relationships,Human-Centric,Fill-in-the-Blank,"[Fill-in-the-Blank] In the final shot of the video taken by the man in the blue shirt, the puck travels across the floor, passing in front of the ______.",seated person,goalie,simple_relation,[Single-Choice] Where is the large black equipment relative to the glass doorway? [Options] A) To the left of it B) Directly in front of it C) Directly behind it D) To the right of it,D,D,True,spatiotemporal_grounding,perception_recognition,"20-frame full-duration sheet: in the final blue-shirt-camera shot the puck passes before the seated person/equipment area, not the goalie/goal location from another moment.",high,no
error-0107,qkEhTI25974_20_0_03_08_388_to_0_03_24_137.mp4,archived_workspace/experiments/perception_control/work/single_probe_200_contact_sheets/pc-0268.jpg,3,Action and Intent-Driven Spatial Reasoning,Human-Centric,Multiple-Select,"[Multiple-Select] At the moment the motorcycle is on the white-striped crosswalk (0:10), what are the immediate, spatially-relevant intentions governing the rider's actions? (Select all that apply) [Options] A) To yield right-of-way to the white car parked on the right. B) To maintain a consistent following distance behind the silver car ahead. C) To be prepared to stop for any potential pedestrians using the crosswalk. D) To begin accelerating to overtake the silver car.","B, C",C) To be prepared to stop for any potential pedestrians using the crosswalk.,entity,[Single-Choice] Which object is visible along the curb on this street? [Options] A) Red-and-white traffic cone B) Blue mailbox C) Yellow fire hydrant D) Green trash bin,A,C) Yellow fire hydrant,False,action_goal_binding,spatiotemporal_grounding,20-frame full-duration sheet: at the crosswalk the rider is both maintaining position behind the silver car and prepared for pedestrians; selecting only pedestrian readiness omits the visible following-distance objective.,medium,no
