sample_id,video,status,bytes,sha256,archive_member,message
video-00106,0PDwJ1xuVkk_43_0_08_25_933_to_0_08_54_833.mp4,extracted,12348175,0ad0a1347bdcff71fb3d28ad62d215f18b92faa0852074bb24531ee9ee1b068f,data/videos/0PDwJ1xuVkk_43_0_08_25_933_to_0_08_54_833.mp4,
video-00107,0PDwJ1xuVkk_56_0_11_12_600_to_0_11_23_299.mp4,extracted,3687880,e308a2113c1eb5b83f9e203642ccc25fcf75a4457a943b4f5be29b49ddd7c513,data/videos/0PDwJ1xuVkk_56_0_11_12_600_to_0_11_23_299.mp4,
video-00108,0PDwJ1xuVkk_82_0_15_01_633_to_0_15_20_366.mp4,extracted,10559030,29469b44d0f9e053d9cfea2a30a000e0bc7dd0913918b1505dc4fed4af52d0de,data/videos/0PDwJ1xuVkk_82_0_15_01_633_to_0_15_20_366.mp4,
video-00109,0QO_rY7JztU_11_0_01_38_798_to_0_01_55_748.mp4,extracted,5759945,ac2e1f5f7ea6733389846f405123b85f95552931118bedcca6e9d459a2a94ae6,data/videos/0QO_rY7JztU_11_0_01_38_798_to_0_01_55_748.mp4,
video-00110,0QSjwt1yhwk_37_0_06_56_516_to_0_07_14_901.mp4,extracted,7110007,8b9ce454389fb37e0205beee98a2166c36febe35a2cab64126b3435c17e925f8,data/videos/0QSjwt1yhwk_37_0_06_56_516_to_0_07_14_901.mp4,
video-00111,0QSjwt1yhwk_7_0_01_12_639_to_0_01_46_272.mp4,extracted,13195211,5850529cd816733a2a29db8a8cb3df0ddb2fc5072750baf4a0ff8b6cf11a57a6,data/videos/0QSjwt1yhwk_7_0_01_12_639_to_0_01_46_272.mp4,
video-00112,0Ri9Wq5kp5U_100_0_14_58_366_to_0_15_09_899.mp4,extracted,2526553,a4bb839f7cbbe6af7f80473582eb362e1576dc50676900baa51d1926b0120cad,data/videos/0Ri9Wq5kp5U_100_0_14_58_366_to_0_15_09_899.mp4,
video-00113,0Ri9Wq5kp5U_11_0_02_29_199_to_0_02_43_900.mp4,extracted,4933491,380bbde6134d7260dae05d8d69373ab46de7091b09391cbc58e20d2b3c875460,data/videos/0Ri9Wq5kp5U_11_0_02_29_199_to_0_02_43_900.mp4,
video-00114,0RxUQ_YK--s_3_0_00_14_781_to_0_00_32_966.mp4,extracted,5915649,6b31d07be78459c4f69ec9c60b917bc87e0bfceefcad7bef3f70a57b624b096a,data/videos/0RxUQ_YK--s_3_0_00_14_781_to_0_00_32_966.mp4,
video-00115,0S57MmgDSUY_5_0_01_06_866_to_0_01_26_186.mp4,extracted,6638304,cd1f4cef31784acd965878a66994440104332add26c5ab134cb4e6f2497dcf6a,data/videos/0S57MmgDSUY_5_0_01_06_866_to_0_01_26_186.mp4,
video-00116,0SW87e4CIQ4_63_0_10_58_424_to_0_11_13_839.mp4,extracted,6138449,63bbf2c92fe8a41cd040d216ec5eed0d419009c6c829903f0acf55e8922b5126,data/videos/0SW87e4CIQ4_63_0_10_58_424_to_0_11_13_839.mp4,
video-00117,0SecVst1Omk_66_0_07_02_338_to_0_07_26_737.mp4,extracted,6434740,5371712606fa6b4fbe0f55ffa53b5034bc96baab0666a09c3afb9eb34dcbb194,data/videos/0SecVst1Omk_66_0_07_02_338_to_0_07_26_737.mp4,
video-00118,0SqFIRZZ8Bc_12_0_06_10_666_to_0_06_32_166.mp4,extracted,4372668,7ac12a53c8bf148f62f7a31177faec93de18488d0588279cc64e6b4122159cc3,data/videos/0SqFIRZZ8Bc_12_0_06_10_666_to_0_06_32_166.mp4,
video-00119,0SqlzZzPYFc_77_0_16_28_669_to_0_16_39_616.mp4,extracted,5041272,1f571fe2d604f2f9863b43c320d36959561579660e0d706c5317c7425b33a873,data/videos/0SqlzZzPYFc_77_0_16_28_669_to_0_16_39_616.mp4,
video-00120,0T9k9_IbiXg_20_0_03_37_784_to_0_03_49_129.mp4,extracted,5784881,db67a4dadf988535dbacfe6142e8feff5f4a0c51d344a03dac44817dbfa7fa77,data/videos/0T9k9_IbiXg_20_0_03_37_784_to_0_03_49_129.mp4,
video-00121,0T9k9_IbiXg_34_0_05_47_180_to_0_06_00_927.mp4,extracted,6028216,d0073dee2ae22abd32cce5d057487751b49c7b2a9bbc43334accda39fda5a737,data/videos/0T9k9_IbiXg_34_0_05_47_180_to_0_06_00_927.mp4,
video-00122,0TFAK5k7g4w_58_0_10_03_561_to_0_10_14_822.mp4,extracted,4630986,1ced7daa6e9c297b4fbd75b5ff3aedc75768d5b51b8d7e547f2c2cff03b8dc3b,data/videos/0TFAK5k7g4w_58_0_10_03_561_to_0_10_14_822.mp4,
video-00123,0U7tGuVmsHE_80_0_15_32_464_to_0_15_45_711.mp4,extracted,9345066,62486177a8f13652dc2132b1db22ffa9a9d6c3b21ba04626f010a63425d9876b,data/videos/0U7tGuVmsHE_80_0_15_32_464_to_0_15_45_711.mp4,
video-00124,0UGNC-eERck_49_0_10_42_166_to_0_10_55_033.mp4,extracted,3921932,1e266eb94064272a2234ae77a5a00cf424b24150d51fb69aa7c551497dd39131,data/videos/0UGNC-eERck_49_0_10_42_166_to_0_10_55_033.mp4,
video-00125,0UsOmfVErO8_2_0_00_50_866_to_0_01_04_200.mp4,extracted,2156042,3e70f79e7c41ca746ca6f914b4d4b8b4d2364c5a4423d0704d19d0ac80e61aba,data/videos/0UsOmfVErO8_2_0_00_50_866_to_0_01_04_200.mp4,
video-00126,0V8q5dLWYO4_46_0_09_37_952_to_0_09_52_091.mp4,extracted,1817868,2e39dc35f2a99ccea9e8ff0adbab4743c5814781d5d00ed08d1c52971f0fd425,data/videos/0V8q5dLWYO4_46_0_09_37_952_to_0_09_52_091.mp4,
video-00127,0W-lGIYNFoM_7_0_02_11_233_to_0_02_23_400.mp4,extracted,3690118,7c9168cdaa6e1add7dedbf8768559b4c92e5f743f37e45da4f70ce63d45655db,data/videos/0W-lGIYNFoM_7_0_02_11_233_to_0_02_23_400.mp4,
video-00128,0WVmInnCZ84_82_0_16_11_966_to_0_16_22_266.mp4,extracted,3055753,2b0e857908419a77b88bddfd68173bcfcb22b42ef4ac2e2a04e217f658a95e9b,data/videos/0WVmInnCZ84_82_0_16_11_966_to_0_16_22_266.mp4,
video-00129,0WvGJ0seAtU_32_0_04_20_226_to_0_04_40_146.mp4,extracted,15424881,497c8c89607e9c671fdef6a1954d1891d29915d3c5e019e7742419a6c61bc7b2,data/videos/0WvGJ0seAtU_32_0_04_20_226_to_0_04_40_146.mp4,
video-00130,0XcsN0lH0_U_20_0_02_11_666_to_0_02_21_666.mp4,extracted,2293021,da679ebb3d6365ccd4d1505f36619283fb920bbbe5381e2a53d2fbf90ca3097e,data/videos/0XcsN0lH0_U_20_0_02_11_666_to_0_02_21_666.mp4,
video-00131,0XyZYYuUNd8_7_0_02_02_355_to_0_02_20_340.mp4,extracted,7913370,d981d2c65e446c97b2914a23f04994f11cc15ca4961796c61eea2946b5671d16,data/videos/0XyZYYuUNd8_7_0_02_02_355_to_0_02_20_340.mp4,
video-00132,0YEc2NhDpFs_12_0_01_51_144_to_0_02_01_621.mp4,extracted,3422625,fc4a156b7fd55b160434c81df6d6fd1057821d162ede3dd76ae9b7f93e044233,data/videos/0YEc2NhDpFs_12_0_01_51_144_to_0_02_01_621.mp4,
video-00133,0ZEAKyulE9o_57_0_15_23_422_to_0_15_43_175.mp4,extracted,4118085,b924b8f047433dd7aec614b7761805aa3dc2a2d7180215be7a6519834d303dba,data/videos/0ZEAKyulE9o_57_0_15_23_422_to_0_15_43_175.mp4,
video-00134,0Zv_s0fFcfs_40_0_06_59_418_to_0_07_14_634.mp4,extracted,3589094,9ec0311b16ae29644a953a780532a4e1ea6bf9f3cfe597850aeabb9165aeded7,data/videos/0Zv_s0fFcfs_40_0_06_59_418_to_0_07_14_634.mp4,
video-00135,0ZzxQUy71J4_25_0_06_22_014_to_0_08_05_218.mp4,extracted,46741661,309833a402eccb98b794faeaa0fb6e3df8aca681e90d69bbc6ec39fcc00ca941,data/videos/0ZzxQUy71J4_25_0_06_22_014_to_0_08_05_218.mp4,
video-00136,0_Ak9Pemo8Y_0_0_00_02_560_to_0_00_28_120.mp4,extracted,5995770,ff6a47fc3866270ad30139ea1e34fd2761f5757ef6e98b511f6e1f3dbf5b8734,data/videos/0_Ak9Pemo8Y_0_0_00_02_560_to_0_00_28_120.mp4,
video-00137,0_YdQIeCB8Q_46_0_10_12_778_to_0_10_23_656.mp4,extracted,4222683,ec8963ae13b52ad6d782b43a9cea3a734ebde28d2a9551aeeaff03d1ef1c87c9,data/videos/0_YdQIeCB8Q_46_0_10_12_778_to_0_10_23_656.mp4,
video-00138,0_YdQIeCB8Q_9_0_01_53_413_to_0_02_05_291.mp4,extracted,3963961,3b0da4f3ad5a83b7bf00d838152e05dd39bf178a7ccb8f1fa51f7f26394d6e70,data/videos/0_YdQIeCB8Q_9_0_01_53_413_to_0_02_05_291.mp4,
video-00139,0__XpC6c-bQ_205_0_28_27_720_to_0_28_40_880.mp4,extracted,2892425,b09149d5d47e7417a4805b9fc8a8113890426d54e896660f7a3057710a878dd1,data/videos/0__XpC6c-bQ_205_0_28_27_720_to_0_28_40_880.mp4,
video-00140,0aFfkyLIpjk_19_0_03_59_572_to_0_04_13_886.mp4,extracted,5203215,50448fd388a4aa9c05bed17c0c9d6ced4a7badf6272735b19a0a04f067cc1956,data/videos/0aFfkyLIpjk_19_0_03_59_572_to_0_04_13_886.mp4,
video-00141,0ahG9RZhI0Y_90_0_13_12_726_to_0_13_31_244.mp4,extracted,6834779,fcbc2965d62ddc8a8b58cd78c7affd75d9cab9189e31f46f98645429c23f751c,data/videos/0ahG9RZhI0Y_90_0_13_12_726_to_0_13_31_244.mp4,
video-00142,0ayp0VWcD_w_4_0_00_41_441_to_0_00_51_985.mp4,extracted,4010672,bec00e5040a46a92a8808c40fc8f3eba015b8ab62a3ca9b89ff2c0adf34e7119,data/videos/0ayp0VWcD_w_4_0_00_41_441_to_0_00_51_985.mp4,
video-00143,0bl3OQIdD5w_31_0_05_59_666_to_0_06_23_399.mp4,extracted,9435290,b917b547f8218469e1ab7dd67b7c29f41dc1ca39f1c667bf93752db50cb5ae7c,data/videos/0bl3OQIdD5w_31_0_05_59_666_to_0_06_23_399.mp4,
video-00144,0cNQjLFhA8M_6_0_01_01_428_to_0_01_21_915.mp4,extracted,4851457,e1ccfcb5a79b19095f57dde2572ea5027035a6581d1a9c4189025a536a16d27d,data/videos/0cNQjLFhA8M_6_0_01_01_428_to_0_01_21_915.mp4,
video-00145,0dI6cA7VxGo_7_0_01_07_366_to_0_01_21_966.mp4,extracted,8182948,d379528f4fae2d71cb14e64dac0e6ce05cf2543316872906e69a40eb54dcf417,data/videos/0dI6cA7VxGo_7_0_01_07_366_to_0_01_21_966.mp4,
video-00146,0fOagHumRCU_86_0_14_18_691_to_0_14_29_935.mp4,extracted,5781605,7fdefc5b0e35064d4ec51d98f5cf3f3e1e2306e844cd819f90d44694d25c4740,data/videos/0fOagHumRCU_86_0_14_18_691_to_0_14_29_935.mp4,
video-00147,0fQFDJXGCko_73_0_10_54_120_to_0_11_08_000.mp4,extracted,6113157,f6f1e78cf9a4f5252fb2bd2dde7b9c432b6eaaacbc5dc1fa5214efe76f015d0a,data/videos/0fQFDJXGCko_73_0_10_54_120_to_0_11_08_000.mp4,
video-00148,0gBiLQnf-2A_6_0_01_35_328_to_0_01_47_574.mp4,extracted,3158079,aba9c3c733f67d6559431d9436b6f7a3fa5612e324c15a4599b606bff419eb8d,data/videos/0gBiLQnf-2A_6_0_01_35_328_to_0_01_47_574.mp4,
video-00149,0gHezwyhUt8_43_0_07_36_622_to_0_07_47_008.mp4,extracted,2069749,9b7345cb251e5ffcf86768cbb8166a90c993fdf185aeabaf30ddeea57d565137,data/videos/0gHezwyhUt8_43_0_07_36_622_to_0_07_47_008.mp4,
video-00150,0gLuujn2DJM_1_0_00_24_224_to_0_01_05_031.mp4,extracted,9944680,72e8c52aeea522c57fcc6967f159d6cfeeb51e56d8c5f8d8ae083452125a01c4,data/videos/0gLuujn2DJM_1_0_00_24_224_to_0_01_05_031.mp4,
video-00151,0gNJp9aqDks_29_0_03_49_629_to_0_04_08_414.mp4,extracted,5765015,8a8541fb8deb969eea5c5d0432d0e55221d7880a664951b51bd01b6167013bb3,data/videos/0gNJp9aqDks_29_0_03_49_629_to_0_04_08_414.mp4,
video-00152,0gNJp9aqDks_31_0_04_35_541_to_0_04_49_722.mp4,extracted,4638933,d88c6de56e114a36956c8ffd25082824366edb5e61bdb2c9de5048d614d025ab,data/videos/0gNJp9aqDks_31_0_04_35_541_to_0_04_49_722.mp4,
video-00153,0gjkdN-QLlg_34_0_07_44_633_to_0_07_55_500.mp4,extracted,6880240,84f48611d58492f3c8aff79d7b1ba345d8a4fa285532897fb6ddd08a1555e986,data/videos/0gjkdN-QLlg_34_0_07_44_633_to_0_07_55_500.mp4,
video-00154,0gmsc3RLuF4_65_0_07_07_827_to_0_07_22_508.mp4,extracted,2867859,a6a8598aa17310fbac67ad09c8d8cc43c793dab78842c4d67bb7318f565a98f7,data/videos/0gmsc3RLuF4_65_0_07_07_827_to_0_07_22_508.mp4,
video-00155,0h43s0FDgyg_34_0_13_57_203_to_0_14_17_856.mp4,extracted,5833033,95fc62c7f8219b22c5eadd500450e61e28def752cd953df9c1c8e251b53e9295,data/videos/0h43s0FDgyg_34_0_13_57_203_to_0_14_17_856.mp4,
video-00156,0hE6RnyQRb4_23_0_03_18_333_to_0_03_37_833.mp4,extracted,5937002,ed3489e897224743c700f0ad6c32d1a210af7173af6efe83425202136e5a185d,data/videos/0hE6RnyQRb4_23_0_03_18_333_to_0_03_37_833.mp4,
video-00157,0hE6RnyQRb4_34_0_05_46_933_to_0_06_18_699.mp4,extracted,10675201,c4df6b4262231af29bb1177b846303c34e8581fbdedae9aadafb6e4ee36a29e2,data/videos/0hE6RnyQRb4_34_0_05_46_933_to_0_06_18_699.mp4,
video-00158,0iVR5sRzi4s_5_0_00_35_902_to_0_00_54_220.mp4,extracted,7416713,5d1960d83cdea0e7440e51537439cb85fe014eddc1d8f7ca44c232b2c6b7ad2e,data/videos/0iVR5sRzi4s_5_0_00_35_902_to_0_00_54_220.mp4,
video-00159,0j-sCYYgupA_31_0_04_30_637_to_0_04_52_458.mp4,extracted,1637976,cd2c60dc1e946d4779f3edd9ead646ba7b2ff7401d39604132329e93122842f8,data/videos/0j-sCYYgupA_31_0_04_30_637_to_0_04_52_458.mp4,
video-00160,0j5of9MkZ6Q_12_0_01_41_879_to_0_01_55_719.mp4,extracted,5282805,24bdd936d393c7dea0402d4fd4a22f9633ab35d5d7bb9738efab583e0bc3c5c9,data/videos/0j5of9MkZ6Q_12_0_01_41_879_to_0_01_55_719.mp4,
video-00161,0jL5SAaPDIY_10_0_04_14_900_to_0_04_50_866.mp4,extracted,8621675,20229c5495539a178fa2855544ec05ec0957c4fbc80197ca286ec51dda928446,data/videos/0jL5SAaPDIY_10_0_04_14_900_to_0_04_50_866.mp4,
video-00162,0jkQ6ZNt_9M_25_0_03_44_807_to_0_03_54_943.mp4,extracted,3354424,c6736ca98e902c2eefa46d1220f25a9c944c6c3ab960baf40202fa9703c9cf70,data/videos/0jkQ6ZNt_9M_25_0_03_44_807_to_0_03_54_943.mp4,
video-00163,0kD_6lIMTCQ_15_0_03_56_836_to_0_04_06_913.mp4,extracted,2959698,29d2e9463e65e5d51a5e638c7681a0e09233e88dc2a583fda46d68bb2fea1734,data/videos/0kD_6lIMTCQ_15_0_03_56_836_to_0_04_06_913.mp4,
video-00164,0kivC8ddDgQ_61_0_10_53_266_to_0_11_10_833.mp4,extracted,10706813,78f4ea67a23ea22fedf745b0635344cc5167bc10e04b9898084f11e6b978b011,data/videos/0kivC8ddDgQ_61_0_10_53_266_to_0_11_10_833.mp4,
video-00165,0kytCAj4TbI_33_0_04_03_368_to_0_04_15_046.mp4,extracted,5315918,61f00c77e18c3995fb6bc4795d171120e27ff928f689c14b0c96cf0879e09d87,data/videos/0kytCAj4TbI_33_0_04_03_368_to_0_04_15_046.mp4,
video-00166,0mTepIBykd4_14_0_01_25_051_to_0_01_48_508.mp4,extracted,3397223,767b1aa535c8341a60d0d4ec272f1dfb6e69b591d7b2af58fd87afd9f5eea247,data/videos/0mTepIBykd4_14_0_01_25_051_to_0_01_48_508.mp4,
video-00167,0n0vg5LXXXo_69_0_11_36_095_to_0_11_46_972.mp4,extracted,2069101,552fc381be071d4ce2a6ed00fa5b0e88c80a75cf5b537bee52d477d206208225,data/videos/0n0vg5LXXXo_69_0_11_36_095_to_0_11_46_972.mp4,
video-00168,0n1ekea0ljc_9_0_01_18_645_to_0_01_31_891.mp4,extracted,4765260,65f35c69e678a4290020c896154a8e573027a971394cc9412cbbc24452202f54,data/videos/0n1ekea0ljc_9_0_01_18_645_to_0_01_31_891.mp4,
video-00169,0omLNYXhytE_7_0_01_52_145_to_0_02_09_229.mp4,extracted,3383846,dc4cabedf4973cc8f12b0d5b3a3623f70266eddc3ba0ba60a7f5ed79c3abbe08,data/videos/0omLNYXhytE_7_0_01_52_145_to_0_02_09_229.mp4,
video-00170,0p1-kAA1leU_25_0_03_10_732_to_0_03_29_834.mp4,extracted,4303041,817d433816ecb89f09662e2e11f63ea4d648e189f743995d64d25d34b51af7d6,data/videos/0p1-kAA1leU_25_0_03_10_732_to_0_03_29_834.mp4,
video-00171,0pEOkAsv4O8_54_0_10_21_000_to_0_10_36_399.mp4,extracted,4071573,283ab528576c68916246931aeb83d757e9a967b005ddc4c5e380046236cfa95e,data/videos/0pEOkAsv4O8_54_0_10_21_000_to_0_10_36_399.mp4,
video-00172,0ptNpGfMRCg_32_0_06_19_579_to_0_06_34_861.mp4,extracted,3475115,f4aab2ecb642bb9d0e9f66e4a0334664a723b72456609c8d49eea169d39f1bf8,data/videos/0ptNpGfMRCg_32_0_06_19_579_to_0_06_34_861.mp4,
video-00173,0q_l4QoXBsU_32_0_04_43_449_to_0_05_05_538.mp4,extracted,4523286,23e21455aaf2e805b3dc3846e75fdcbb0b30c6c5949062a4a52c5ac5c6c55069,data/videos/0q_l4QoXBsU_32_0_04_43_449_to_0_05_05_538.mp4,
video-00174,0qsYuhIfuSE_4_0_03_49_495_to_0_04_02_575.mp4,extracted,3631371,aafd2f1fdadba1579f843157507178a8ca9d58128611f90227c0b7af2382b90d,data/videos/0qsYuhIfuSE_4_0_03_49_495_to_0_04_02_575.mp4,
video-00175,0rTc5L9RS1Q_47_0_07_13_458_to_0_07_23_916.mp4,extracted,4610434,0b63e2e585ce2be1019a71ca1867029093587c8b1707d13e9304525cbc2bd2b0,data/videos/0rTc5L9RS1Q_47_0_07_13_458_to_0_07_23_916.mp4,
video-00176,0rZf4KVVQRs_6_0_00_35_235_to_0_00_48_648.mp4,extracted,3319821,47a6a3b42950ebe925e93d666efbbf75b8c999a3747a04962aa3a006c73aac47,data/videos/0rZf4KVVQRs_6_0_00_35_235_to_0_00_48_648.mp4,
video-00177,0rfcFKKDUxU_39_0_05_06_514_to_0_05_25_283.mp4,extracted,2145030,a0f4e767cfe1704744b05502365e0c92e0e646c5623c1b96d21a5739c34d8de5,data/videos/0rfcFKKDUxU_39_0_05_06_514_to_0_05_25_283.mp4,
video-00178,0t8jsv7dlEs_9_0_01_50_310_to_0_02_00_887.mp4,extracted,6245909,fb5244d66861e34038907fe2a0e07857b411e8253db7f15d2b39a4c5a55361d7,data/videos/0t8jsv7dlEs_9_0_01_50_310_to_0_02_00_887.mp4,
video-00179,0tFb7GOaJfc_37_0_04_41_614_to_0_04_53_893.mp4,extracted,3394228,fbae22d9786216e72c88885cc304a85534d8e5dc955ff50a827dcb0e72579b8e,data/videos/0tFb7GOaJfc_37_0_04_41_614_to_0_04_53_893.mp4,
video-00180,0tMmQ4CVwDk_2_0_00_15_066_to_0_00_27_066.mp4,extracted,4072196,d19f30ca1c12c53538dc8289e1ee408e7f453b30595d41ba147347a5d3397c6e,data/videos/0tMmQ4CVwDk_2_0_00_15_066_to_0_00_27_066.mp4,
video-00181,0tWoa48bQGw_1_0_00_16_994_to_0_00_28_080.mp4,extracted,2704539,9653522c5df6eec1da0e2b4d10c26536f3069b2bd1c64fb8fbb7c8afa2963e57,data/videos/0tWoa48bQGw_1_0_00_16_994_to_0_00_28_080.mp4,
video-00182,0tZDj8vRJP0_6_0_00_44_844_to_0_00_57_657.mp4,extracted,3159392,e0c05c1e656af34529031bdafff087e9fbacd29b802f432d04f6ab0c4f275b48,data/videos/0tZDj8vRJP0_6_0_00_44_844_to_0_00_57_657.mp4,
video-00183,0t_ys8Y2bLM_43_0_05_53_986_to_0_06_10_970.mp4,extracted,3487032,a143b1ce29ab1d021941a57150d996fac948b28bd909e8f4dae16724a32b5cce,data/videos/0t_ys8Y2bLM_43_0_05_53_986_to_0_06_10_970.mp4,
video-00184,0tdBdL9gm4Y_47_0_09_49_255_to_0_11_22_765.mp4,extracted,21820014,5a6ec8a64d9faa09de40e97da68dff6b0b784f33f60f29d74ef67bd38e1c2653,data/videos/0tdBdL9gm4Y_47_0_09_49_255_to_0_11_22_765.mp4,
video-00185,0uF1nGS3azA_13_0_03_34_647_to_0_03_51_464.mp4,extracted,5273404,b834aa0b8814fe003cc4c4e03dbb8f60c8f3c1b3ec2e8b7a66f4405df60bccab,data/videos/0uF1nGS3azA_13_0_03_34_647_to_0_03_51_464.mp4,
video-00186,0uF1nGS3azA_37_0_12_54_173_to_0_13_36_916.mp4,extracted,17753609,ceef666c5afa7f4433cf3dd2cd76131ebd8d7f3d57799ad8d2d90fe0b00f713a,data/videos/0uF1nGS3azA_37_0_12_54_173_to_0_13_36_916.mp4,
video-00187,0uMvva15970_57_0_09_36_109_to_0_09_54_127.mp4,extracted,9756181,dbc88dd408adb8ebd7095a275e79219e4cda993048ced9eacb31397b10f36ab1,data/videos/0uMvva15970_57_0_09_36_109_to_0_09_54_127.mp4,
video-00188,0ubB2v9jya4_19_0_03_00_210_to_0_03_24_171.mp4,extracted,10711115,90a7f90c214ad7ab9ecf22223bdd523aab0325b6960dcfab0230197e1d2a797e,data/videos/0ubB2v9jya4_19_0_03_00_210_to_0_03_24_171.mp4,
video-00189,0ubB2v9jya4_3_0_00_32_604_to_0_00_50_091.mp4,extracted,5584189,6ac0bcb46832bcde1b5a81ae689bc7ad210fcf4f92930851de77b1cfec92609f,data/videos/0ubB2v9jya4_3_0_00_32_604_to_0_00_50_091.mp4,
video-00190,0udziTU5l1g_20_0_05_39_338_to_0_05_56_089.mp4,extracted,6281533,cbaf602ede1d4168bac665772c06a76110a8254bd641230460cbdb0cfb1ff2c4,data/videos/0udziTU5l1g_20_0_05_39_338_to_0_05_56_089.mp4,
video-00191,0udziTU5l1g_9_0_02_45_532_to_0_02_58_344.mp4,extracted,4942065,af673b821056a16bab8fd08fb1738a870c8a1b583a77b0026357bcfb8fabc199,data/videos/0udziTU5l1g_9_0_02_45_532_to_0_02_58_344.mp4,
video-00192,0ug6fxHsF-o_29_0_08_02_949_to_0_08_16_696.mp4,extracted,7521087,4fc89f3ce90d52ad3bd31cd97749177281173973aa023ab9a3f5de2347f2176b,data/videos/0ug6fxHsF-o_29_0_08_02_949_to_0_08_16_696.mp4,
video-00193,0wLjrGCJeOk_19_0_04_33_920_to_0_07_52_279.mp4,extracted,57661141,8158c5e4d1e7c8c3fa97dee75b83726ea52c795cf0b088d25dc8d882e4ad3b7d,data/videos/0wLjrGCJeOk_19_0_04_33_920_to_0_07_52_279.mp4,
video-00194,0wLjrGCJeOk_7_0_01_06_359_to_0_01_16_400.mp4,extracted,4028557,c795aa4df2b5390deeef8329ce2d916aca5d456b3319c4415332be240819d8a4,data/videos/0wLjrGCJeOk_7_0_01_06_359_to_0_01_16_400.mp4,
video-00195,0wP_4506-0M_36_0_05_26_519_to_0_06_25_639.mp4,extracted,4361151,cf2fb790b0666fca3cf8c1d1432c7702f7ab2c312b35dd3aa98aebe323a5b40a,data/videos/0wP_4506-0M_36_0_05_26_519_to_0_06_25_639.mp4,
video-00196,0wd0TI5VyGw_2_0_01_25_840_to_0_02_01_400.mp4,extracted,14157072,6290772294a39225885de34998b495b46e632bde34b66c8f8310582982ae70da,data/videos/0wd0TI5VyGw_2_0_01_25_840_to_0_02_01_400.mp4,
video-00197,0wjlheXgi7c_56_0_09_16_738_to_0_09_32_690.mp4,extracted,7697824,83a31e9d26adabde21e327ff483e46a13271e095048990613cc0c53364d92e04,data/videos/0wjlheXgi7c_56_0_09_16_738_to_0_09_32_690.mp4,
video-00198,0wzU-BwJ_pU_76_0_08_59_299_to_0_09_16_700.mp4,extracted,3857783,d15e9fc176aa9cd43c64278878c36f796c8f8befb96fd0fe3d0fc5be8acba339,data/videos/0wzU-BwJ_pU_76_0_08_59_299_to_0_09_16_700.mp4,
video-00199,0wzU-BwJ_pU_83_0_10_25_366_to_0_10_42_766.mp4,extracted,3238147,55f7ad0a894566c3b11a262eedef3e769508e517431f414a6b803c8ea26ce7e3,data/videos/0wzU-BwJ_pU_83_0_10_25_366_to_0_10_42_766.mp4,
video-00200,0xs8Dn-ZSAI_23_0_05_33_079_to_0_05_45_959.mp4,extracted,3866381,f52ab475b656e5cfbfeba7067b2add2748a72c2c2565335cccbe3fffdf7f7a3b,data/videos/0xs8Dn-ZSAI_23_0_05_33_079_to_0_05_45_959.mp4,
video-00201,0xs8Dn-ZSAI_38_0_09_16_360_to_0_09_27_480.mp4,extracted,3559412,bcd720a8dae95d4c39fe89760d84b937c0681b0fbe235121e268f1923487637b,data/videos/0xs8Dn-ZSAI_38_0_09_16_360_to_0_09_27_480.mp4,
video-00202,0xxQD2rUNEY_10_0_01_06_066_to_0_01_21_014.mp4,extracted,4597459,4b99fe82624a92dc83e925d7732fca9de97379fe930528f6c0d8d861fdd3d89b,data/videos/0xxQD2rUNEY_10_0_01_06_066_to_0_01_21_014.mp4,
video-00203,0y-KFkNXAXQ_28_0_04_51_925_to_0_05_05_405.mp4,extracted,5923742,f13a516d1641f92b17a6705f81495939cc577dd1c0f21a2bdfa9707f49b223e9,data/videos/0y-KFkNXAXQ_28_0_04_51_925_to_0_05_05_405.mp4,
video-00204,0y7uHwY7CRQ_66_0_15_35_666_to_0_15_49_633.mp4,extracted,5700997,383bf30536bc76801b33c96f0de3b7dee28c0abf11de5aa0f7d81064cae03eb1,data/videos/0y7uHwY7CRQ_66_0_15_35_666_to_0_15_49_633.mp4,
video-00205,0yCmPEGnubk_80_0_08_39_519_to_0_08_50_279.mp4,extracted,3173163,81dc193473b314409341850af111f32e0c0eac720cc8627b85b02b9a875c3b62,data/videos/0yCmPEGnubk_80_0_08_39_519_to_0_08_50_279.mp4,
video-00206,0yZ4e6OzFCs_10_0_04_14_120_to_0_04_28_101.mp4,extracted,4796320,6b6edd55a2d1f893a4690c5975aae22b52f03c61ae939d72f762d282106c6b24,data/videos/0yZ4e6OzFCs_10_0_04_14_120_to_0_04_28_101.mp4,
video-00207,0yZ4e6OzFCs_4_0_02_50_503_to_0_03_08_688.mp4,extracted,6176968,14b973b01ebabceb22667160cf7848071299bafaaf8914d54c10efe82425568c,data/videos/0yZ4e6OzFCs_4_0_02_50_503_to_0_03_08_688.mp4,
video-00208,0yZ4e6OzFCs_7_0_03_25_672_to_0_03_39_218.mp4,extracted,4347455,ce3d38fa6ac1bb533581c7ad1c39d4d500f4ccbc68898178285527334a024bba,data/videos/0yZ4e6OzFCs_7_0_03_25_672_to_0_03_39_218.mp4,
video-00209,0yZ4e6OzFCs_9_0_03_45_658_to_0_04_09_916.mp4,extracted,6877216,237137b8fc96670b24c14b3db9731da985a70a5eada3825fc7c258b3e9e43e18,data/videos/0yZ4e6OzFCs_9_0_03_45_658_to_0_04_09_916.mp4,
