scope_item_id,scope_status,primary_dimension,secondary_dimensions,confidence,reason_cn
scope-0537,directly_in_scope,C2_dynamic_spatial,,high,对“冲浪板相对浪峰的位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0538,directly_in_scope,C6_reference_frame,,high,对“从后座视角看驾驶员位于车辆哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0539,directly_in_scope,C5_deformation_state,,high,对“鱼竿弯曲程度随时间如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0540,outside_scope,NONE,,high,对“红色虾停在水草的什么位置？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0541,directly_in_scope,C1_occlusion_permanence,,high,对“前景车顶是否遮挡过马匹？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0542,directly_in_scope,C5_deformation_state,C2_dynamic_spatial,high,对“浪峰朝岸边推进时形状如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0543,directly_in_scope,C3_action_intent,,high,对“男子用绳索固定了什么物体？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0544,supporting_operation,C2_dynamic_spatial,,medium,对“车辆先通过急弯还是先进入较直路段？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0545,directly_in_scope,C1_occlusion_permanence,,high,对“女子通过门洞前后是否短暂被石墙遮挡？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0546,supporting_operation,C2_dynamic_spatial,,medium,对“鱼竿明显弯曲后鱼是否出现在岸边？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0547,directly_in_scope,C2_dynamic_spatial,,high,对“狗先远离相机还是先返回相机附近？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0548,directly_in_scope,C5_deformation_state,,high,对“金属条经过工具后是否弯曲？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0549,supporting_operation,C6_reference_frame,,medium,对“两名男子交谈时主要面向彼此还是面向车辆？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0550,directly_in_scope,C2_dynamic_spatial,,high,对“冲浪者相对浪峰的位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0551,outside_scope,NONE,,high,对“长形座垫位于中央台面的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0552,directly_in_scope,C2_dynamic_spatial,,high,对“飞机相对地面的高度先升高还是降低？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0553,outside_scope,NONE,,high,对“他先整理鞋带还是先站起来？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0554,directly_in_scope,C2_dynamic_spatial,,high,对“蓝色汽车相对拍摄车辆的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0555,outside_scope,NONE,,high,对“女子第一次进食发生在展示餐盘之前吗？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0556,directly_in_scope,C5_deformation_state,,high,对“设备上橙色束带是否保持固定？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0557,supporting_operation,C6_reference_frame,,medium,对“男子指向石像时面向哪里？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0558,outside_scope,NONE,,high,对“橙衣男子是否在持续处理手中物品？”，核心是一般动作、表情、属性或可见事实识别，未要求六维定义中的高层时空能力。
scope-0559,directly_in_scope,C6_reference_frame,,high,对“她穿门时身体朝向与门洞方向是否一致？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0560,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“车辆转弯时车头朝向如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0561,directly_in_scope,C6_reference_frame,,high,对“路边邮箱从骑手视角位于哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0562,outside_scope,NONE,,high,对“室外有几人共同处理鸟？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0563,supporting_operation,C5_deformation_state,,medium,对“成品木杆与对照木杆长度是否相近？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0564,directly_in_scope,C2_dynamic_spatial,,high,对“遥控飞行器相对操作者如何移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0565,outside_scope,NONE,,high,对“电动自行车的电池位于车架什么位置？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0566,directly_in_scope,C1_occlusion_permanence,,high,对“冲浪者何时被浪花完全遮挡？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0567,outside_scope,NONE,,high,对“他低头操作与抬头观察的顺序如何交替？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0568,outside_scope,NONE,,high,对“后货架与后轮在垂直方向上是什么关系？”，核心是一般动作、表情、属性或可见事实识别，未要求六维定义中的高层时空能力。
scope-0569,directly_in_scope,C2_dynamic_spatial,,high,对“海鸟接近船时与相机距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0570,supporting_operation,C3_action_intent,,medium,对“工具接触肉块发生在男子展示肉块之前还是之后？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0571,directly_in_scope,C1_occlusion_permanence,,high,对“驶出桥下后桥体是否离开视野？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0572,directly_in_scope,C2_dynamic_spatial,,high,对“球在门前混战中是否改变方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0573,directly_in_scope,C5_deformation_state,,high,对“机器操作后金属条从直线变成什么形状？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0574,directly_in_scope,C3_action_intent,,high,对“男子系绳的直接目标是什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0575,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“深红汽车先正对镜头还是先侧向经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0576,directly_in_scope,C5_deformation_state,,high,对“滑雪者落地后是否继续保持平衡？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0577,outside_scope,NONE,,high,对“她先再次取食还是先表现出明显反应？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0578,supporting_operation,C2_dynamic_spatial,,medium,对“镜头先经过拖车还是先展示远处马匹？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0579,directly_in_scope,C5_deformation_state,,high,对“弯曲后的金属条是否仍完整连续？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0580,directly_in_scope,C2_dynamic_spatial,,high,对“马在视频中是否改变了行进方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0581,directly_in_scope,C1_occlusion_permanence,,high,对“水面先被树木部分遮挡还是后被完整展示？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0582,directly_in_scope,C3_action_intent,C6_reference_frame,high,对“男子抱着设备走向厨房哪个方向？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0583,supporting_operation,C2_dynamic_spatial,,medium,对“镜头是在经过牛群之前还是之后进入较直的路段？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0584,outside_scope,NONE,,high,对“海边住宅相对水面位于高处还是低处？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0585,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“人群在广场中的密度随镜头移动如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0586,outside_scope,NONE,,high,对“绿色招牌先出现还是大型红色招牌先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0587,outside_scope,NONE,,high,对“男子打开了旧车的哪扇门？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0588,directly_in_scope,C5_deformation_state,,high,对“肉块在处理过程中是否被分成更小部分？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0589,supporting_operation,C1_occlusion_permanence,C6_reference_frame,medium,对“无人机短暂变小时是否仍保持在画面中央附近？”，表层只判断进入/离开视野、遮挡时点或持续可见性；在该具体语境中它是 C1 的明确追踪操作，但未直接询问隐藏后的持续存在。；同时还需处理相机、行动者或对象参照。
scope-0590,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“镜头移动时住宅群在画面中向哪侧移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0591,directly_in_scope,C3_action_intent,,high,对“黑衣男子手指向岩石的哪个部位？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0592,outside_scope,NONE,,high,对“镜头从高尔夫球员转向果岭旗杆的顺序是什么？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0593,outside_scope,NONE,,high,对“说明书相对鼠标和电池放在桌面的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0594,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头移动时三脚架相对沙发的位置如何变化？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0595,outside_scope,NONE,,high,对“路牌先出现还是大片针叶树先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0596,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“汽车经过近处后车头朝向如何改变？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0597,directly_in_scope,C3_action_intent,,high,对“白队球员突破后射门是否得分？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0598,directly_in_scope,C2_dynamic_spatial,,high,对“工具始终位于瓷砖孔洞的右侧吗？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0599,supporting_operation,C3_action_intent,,medium,对“右手先穿绳还是先拉紧绳端？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0600,directly_in_scope,C5_deformation_state,C2_dynamic_spatial,high,对“冲浪者接近岩石后是否离开冲浪板？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0601,supporting_operation,C3_action_intent,,medium,对“男子先取下悬挂物还是先走向室外？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0602,directly_in_scope,C2_dynamic_spatial,C5_deformation_state,high,对“桌面物品在拆包过程中如何重新排列？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需识别形变、开合或组装状态。
scope-0603,directly_in_scope,C2_dynamic_spatial,,high,对“无人机是先远离相机还是先靠近相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0604,outside_scope,NONE,,high,对“两名男子先讨论发动机舱还是先展示驾驶室？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0605,outside_scope,NONE,,high,对“镜头先展示墙上镜子还是桌面灯具？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0606,directly_in_scope,C2_dynamic_spatial,,high,对“狗与右侧栏杆的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0607,outside_scope,NONE,,high,对“镜头先展示花园石像还是先展示戴口罩男子？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0608,directly_in_scope,C2_dynamic_spatial,,high,对“白车绕障碍物时行驶轨迹呈什么形状？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0609,supporting_operation,C2_dynamic_spatial,,medium,对“车辆最终停在道路上吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0610,directly_in_scope,C3_action_intent,C6_reference_frame,high,对“男子从远处走近后主要朝哪个方向手势示意？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0611,outside_scope,NONE,,high,对“大型银色鱼与红色虾哪一个先出现？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0612,directly_in_scope,C1_occlusion_permanence,,high,对“冲浪者跌入浪花后是否再次露出水面？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0613,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头移动后哪栋房屋进入画面中央？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0614,directly_in_scope,C2_dynamic_spatial,,high,对“航拍镜头从空地向居民区靠近时距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0615,directly_in_scope,C5_deformation_state,,high,对“包装从封闭到展开经历了什么状态变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0616,supporting_operation,C2_dynamic_spatial,,medium,对“飞机经过航站楼上空时是否已经离地？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0617,directly_in_scope,C1_occlusion_permanence,,high,对“狗在远处变小后是否仍可被持续追踪？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0618,directly_in_scope,C2_dynamic_spatial,,high,对“水面相对远岸树木的位置是否保持稳定？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0619,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“球员与球洞之间的距离随镜头推进如何变化？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0620,directly_in_scope,C2_dynamic_spatial,,high,对“白车在空地中是否完成转弯？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0621,supporting_operation,C2_dynamic_spatial,,medium,对“女子是否完整穿过狭窄石门？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0622,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“镜头移动时海滨住宅何时进入中央？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0623,directly_in_scope,C3_action_intent,,high,对“两人主要查看车辆的侧面还是尾部？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0624,outside_scope,NONE,,high,对“折叠机构位于后轮的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0625,directly_in_scope,C2_dynamic_spatial,,high,对“鳐鱼相对岸边的位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0626,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“男子是否一直保持面向水面？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0627,supporting_operation,C2_dynamic_spatial,,medium,对“黄色车道结束标志出现于匝道分离之前吗？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0628,outside_scope,NONE,,high,对“黄色工具相对编织板位于哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0629,directly_in_scope,C3_action_intent,,high,对“冲浪者下板的直接目标是避免什么？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0630,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“马接近镜头后从哪一侧经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0631,outside_scope,NONE,,high,对“点亮的圆柱灯位于白色花瓶哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0632,directly_in_scope,C2_dynamic_spatial,,high,对“桥墩相对小船从哪侧经过？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0633,supporting_operation,C2_dynamic_spatial,,medium,对“冲浪者失去平衡前是否完成转向？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0634,supporting_operation,C6_reference_frame,,medium,对“手中物品相对栏杆位于哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0635,supporting_operation,C3_action_intent,,medium,对“海浪涌来时人群先后退还是先伸手？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。
scope-0636,directly_in_scope,C2_dynamic_spatial,,high,对“火箭在片段中是否发生真实位移？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0637,directly_in_scope,C3_action_intent,,high,对“行驶车辆在出口分岔处选择了哪条车道？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0638,directly_in_scope,C2_dynamic_spatial,,high,对“直升机相对树篱高度如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0639,supporting_operation,C6_reference_frame,,medium,对“翻滚后他相对相机向哪个方向移动？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0640,directly_in_scope,C5_deformation_state,,high,对“鱼钩从鱼口取出后鱼的状态如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0641,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“游泳者从远处接近相机时是否一直面向相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0642,outside_scope,NONE,,high,对“镜头先展示海岸还是先展示男子面部？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0643,directly_in_scope,C2_dynamic_spatial,,high,对“马群通过终点区域前是否逐渐拉开距离？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0644,outside_scope,NONE,,high,对“镜头先展示圣诞树还是蛋糕柜台？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0645,outside_scope,NONE,,high,对“甜点出现发生在顾客到达柜台之前还是之后？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0646,supporting_operation,C5_deformation_state,,medium,对“他先绕绳还是先拉紧绳结？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。
scope-0647,outside_scope,NONE,,high,对“前半段可见的大型银色鱼有几条？”，核心只是数量、身份、外观属性或普通实体识别；不要求六维中的持续追踪、动态关系、空间目标、预测、状态转变或参照转换。
scope-0648,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“相机转向自拍时地平线在画面中如何移动？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0649,supporting_operation,C5_deformation_state,C2_dynamic_spatial,medium,对“展开后的踏板位于保险杠上方还是下方？”，表层只问加工/组装步骤、成品位置或局部状态，是 C5 的明确基础操作，但未直接要求解释完整状态转变。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0650,supporting_operation,C6_reference_frame,,medium,对“男子操作时肉块相对其身体位于哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0651,supporting_operation,C6_reference_frame,,medium,对“白车先出现在画面右侧还是左侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0652,directly_in_scope,C2_dynamic_spatial,,high,对“大象与随行步行者的前后关系如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0653,supporting_operation,C1_occlusion_permanence,C5_deformation_state,medium,对“板与人分离发生在浪花遮挡之前还是之后？”，表层只判断进入/离开视野、遮挡时点或持续可见性；在该具体语境中它是 C1 的明确追踪操作，但未直接询问隐藏后的持续存在。；同时还需识别形变、开合或组装状态。
scope-0654,supporting_operation,C3_action_intent,C5_deformation_state,medium,对“男子先启动车床还是先用工具接触木杆？”，表层只问动作识别或操作先后；该具体操作围绕空间目标、受体或结果展开，是 C3 的必要基础操作，但未直接询问意图本身。；同时还需识别形变、开合或组装状态。
scope-0655,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“冲浪者在浪上是否多次改变朝向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0656,directly_in_scope,C5_deformation_state,,high,对“升降桥的桥面处于抬起状态吗？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0657,supporting_operation,C6_reference_frame,,medium,对“车辆最终朝向画面哪一侧？”，表层只读取固定时刻的方向、朝向或哪一侧，是 C6 的参照表达基础操作，但未要求显式视角转换。
scope-0658,directly_in_scope,C3_action_intent,C6_reference_frame,high,对“男子抛动橙色绳索后绳圈落在身体哪一侧？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。；同时还需处理相机、行动者或对象参照。
scope-0659,directly_in_scope,C1_occlusion_permanence,,high,对“无人机何时从湖对岸进入画面？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0660,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“驶向红灯停车队列时，本车是从黑色汽车左侧还是右侧接近？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0661,outside_scope,NONE,,high,对“道路位于陡坡上方还是下方？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0662,directly_in_scope,C3_action_intent,,high,对“讲解者反复指向车辆的哪个区域？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0663,directly_in_scope,C2_dynamic_spatial,,high,对“骑手与相机之间的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0664,directly_in_scope,C2_dynamic_spatial,C6_reference_frame,high,对“镜头是否从悍马车头移动到车尾？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0665,directly_in_scope,C5_deformation_state,,high,对“鱼竿在末段是否明显弯曲？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0666,directly_in_scope,C6_reference_frame,C2_dynamic_spatial,high,对“远处树木相对观察者向哪个方向移动？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。；同时还需跟踪相关空间关系或轨迹的时间变化。
