scope_item_id,question_text_cn,rater_1_status,rater_1_primary,rater_2_status,rater_2_primary,dual_rater_consensus,primary_dimension_consensus,rater_1_reason_cn,rater_2_reason_cn
scope-0079,水翼板相对水面的高度是否稳定？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问水翼板相对水面的高度是否随时间稳定,对“水翼板相对水面的高度是否稳定？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0080,骑手经过路口时前车向哪侧移动？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问骑手经过路口时前车的侧向运动,对“骑手经过路口时前车向哪侧移动？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0081,船尾出现在画面前还是后完全离开桥下？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,需要追踪船尾从桥下遮挡中出现与船离开的关系,对“船尾出现在画面前还是后完全离开桥下？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0082,女子收线时鱼竿弯曲程度如何变化？,directly_in_scope,C5_deformation_state,directly_in_scope,C5_deformation_state,both_direct,C5_deformation_state,询问收线过程中鱼竿弯曲程度的形变变化,对“女子收线时鱼竿弯曲程度如何变化？”，核心要求识别开合、弯曲、组装、分离、破坏或状态转变，直接考查 C5 形变与状态变化。
scope-0083,背包男子先指向山体还是先转身？,supporting_operation,C3_action_intent,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问指向山体与转身两个空间动作的先后关系,对“背包男子先指向山体还是先转身？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0084,车辆最终停在人群的哪一侧？,supporting_operation,C2_dynamic_spatial,supporting_operation,C2_dynamic_spatial,both_covered_with_support,C2_dynamic_spatial,询问车辆停止后相对人群的空间终态,对“车辆最终停在人群的哪一侧？”，表层只问运动终点、局部动态关系或空间事件顺序；在该具体运动过程中它是 C2 的必要基础操作，但未直接要求建模完整关系变化。
scope-0085,鳐鱼主要位于人群的哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问鳐鱼相对人群的静态侧向位置,对“鳐鱼主要位于人群的哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0086,讲解者的手主要指向备胎还是车身？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问讲解者指向手势的空间目标,对“讲解者的手主要指向备胎还是车身？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0087,人靠近鳐鱼时鳐鱼是否改变了移动方向？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问人与鳐鱼接近过程中鳐鱼运动方向是否改变,对“人靠近鳐鱼时鳐鱼是否改变了移动方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0088,房车侧面的入口门位于车身哪一端？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问入口门相对房车车身的静态位置,对“房车侧面的入口门位于车身哪一端？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0089,讲解者手势主要指向备胎还是车顶？,directly_in_scope,C3_action_intent,directly_in_scope,C3_action_intent,both_direct,C3_action_intent,询问讲解者手势的空间指向目标,对“讲解者手势主要指向备胎还是车顶？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0090,敞篷车驶入弯道后朝向如何改变？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问敞篷车进入弯道后的朝向变化,对“敞篷车驶入弯道后朝向如何改变？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0091,狗群是否在奔跑中改变整体方向？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问狗群奔跑中的整体运动方向变化,对“狗群是否在奔跑中改变整体方向？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0092,无人机先远离还是先接近相机？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,需要在相机参考系下判断无人机先远离还是接近,对“无人机先远离还是先接近相机？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0093,从驾驶者视角看出口位于哪一侧？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,明确要求从驾驶者视角判断出口方位,对“从驾驶者视角看出口位于哪一侧？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0094,黄色立柱位于通道哪一侧？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问立柱相对通道的静态侧向位置,对“黄色立柱位于通道哪一侧？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
scope-0095,迎面行人经过后是否离开视野？,directly_in_scope,C1_occlusion_permanence,directly_in_scope,C1_occlusion_permanence,both_direct,C1_occlusion_permanence,需要跨经过事件追踪行人是否离开视野,对“迎面行人经过后是否离开视野？”，核心要求跨遮挡、离开视野或可见性变化持续追踪对象及其再现，直接考查 C1 遮挡与客体持续性。
scope-0096,悬挂物被取下后是否交给室外的人？,supporting_operation,C3_action_intent,directly_in_scope,C3_action_intent,both_covered_with_support,C3_action_intent,询问取下物体后是否完成向室外人物转交的行动序列,对“悬挂物被取下后是否交给室外的人？”，核心要求把可见空间行动与其目标、去向或即时结果绑定，直接考查 C3 行动与意图。
scope-0097,蓝帽男子出现前镜头先经过谁？,outside_scope,NONE,outside_scope,NONE,both_outside_scope,NONE,核心是人物身份与出现顺序而非六维空间推理,对“蓝帽男子出现前镜头先经过谁？”，核心只是一般事件或镜头展示顺序；题面未表明该顺序是六维高层推理的必要组成，因此判为范围外。
scope-0098,金属件相对墙洞的位置如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问金属件相对墙洞的位置随操作变化,对“金属件相对墙洞的位置如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0099,场景切换后起重桥位于相机上方还是前方？,directly_in_scope,C6_reference_frame,directly_in_scope,C6_reference_frame,both_direct,C6_reference_frame,询问场景切换后起重桥相对相机的方向,对“场景切换后起重桥位于相机上方还是前方？”，核心要求在明确的相机、行动者或对象视角下表示或转换空间方向，直接考查 C6 参照系。
scope-0100,若保持当前转向车辆下一刻会靠近轮胎障碍吗？,directly_in_scope,C4_predictive_counterfactual,directly_in_scope,C4_predictive_counterfactual,both_direct,C4_predictive_counterfactual,依据当前转向预测车辆下一刻与障碍物的接近关系,对“若保持当前转向车辆下一刻会靠近轮胎障碍吗？”，题面显式要求依据当前轨迹或假设条件预测未观察空间状态，直接考查 C4 预测与反事实。；同时还需跟踪相关空间关系或轨迹的时间变化。
scope-0101,飞行器靠近相机后是否再次远离？,directly_in_scope,C6_reference_frame,directly_in_scope,C2_dynamic_spatial,both_direct,DISAGREEMENT,需要在相机参考系下追踪飞行器先靠近后远离的运动,对“飞行器靠近相机后是否再次远离？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0102,滑雪者在转弯时朝向如何改变？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问滑雪者转弯过程中朝向的动态变化,对“滑雪者在转弯时朝向如何改变？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0103,移动镜头中车辆与马匹区域的距离如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问移动镜头中车辆与马匹区域的距离变化,对“移动镜头中车辆与马匹区域的距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。；同时还需处理相机、行动者或对象参照。
scope-0104,飞机起飞时机场地面与机翼的相对距离如何变化？,directly_in_scope,C2_dynamic_spatial,directly_in_scope,C2_dynamic_spatial,both_direct,C2_dynamic_spatial,询问起飞过程中地面与机翼的相对距离变化,对“飞机起飞时机场地面与机翼的相对距离如何变化？”，核心要求跟踪对象间位置、方向、距离或轨迹随时间的变化，直接考查 C2 动态空间关系。
scope-0105,居民区位于草地的哪个方向？,supporting_operation,C2_dynamic_spatial,outside_scope,NONE,binary_coverage_contested,DISAGREEMENT,询问居民区相对草地的静态方向关系,对“居民区位于草地的哪个方向？”，只需读取单点静态位置或方位，且没有明确动态过程或视角转换；不能仅因含空间词就归入六维。
